Utility Number,Utility Name,State,country,Division_type,Division_id
7558,Grayson Rural Electric Coop Corp,KY,US,NERC_REGION,ECAR
7559,"Grayson-Collin Elec Coop, Inc",TX,US,NERC_REGION,TRE
7561,"Greenbelt Electric Coop, Inc",TX,US,NERC_REGION,SPP
7563,Grand Valley Power,CO,US,NERC_REGION,WECC
7570,Great River Energy,MN,US,NERC_REGION,MRO
7593,City of Green Cove Springs,FL,US,NERC_REGION,FRCC
7600,Village of Green Island - (NY),NY,US,NERC_REGION,NPCC
7601,Green Mountain Power Corp,VT,US,NERC_REGION,NPCC
7624,Village of Greene - (NY),NY,US,NERC_REGION,NPCC
7626,City of Greenfield - (IA),IA,US,NERC_REGION,MRO
7627,City of Greenfield - (IN),IN,US,NERC_REGION,RFC
7633,Village of Greenup - (IL),IL,US,NERC_REGION,RFC
7634,City of Greenville - (TX),TX,US,NERC_REGION,TRE
7639,Greenville Utilities Comm,NC,US,NERC_REGION,SERC
7643,Village of Greenwich - (OH),OH,US,NERC_REGION,RFC
7646,Greenwood CPW,SC,US,NERC_REGION,SERC
7650,Village of Greenwood - (NE),NE,US,NERC_REGION,MRO
7651,Greenwood Utilities Comm,MS,US,NERC_REGION,SERC
7654,Greer Commission of Public Wks,SC,US,NERC_REGION,SERC
7665,Village of Gresham - (WI),WI,US,NERC_REGION,RFC
7679,City of Griffin - (GA),GA,US,NERC_REGION,SERC
7712,City of Groton - (SD),SD,US,NERC_REGION,MRO
7713,Village of Groton - (NY),NY,US,NERC_REGION,NPCC
7715,Town of Groton - (MA),MA,US,NERC_REGION,NPCC
7719,Borough of Grove City - (PA),PA,US,NERC_REGION,RFC
7720,"Grundy Electric Coop, Inc",MO,US,NERC_REGION,SERC
7723,Town of Groveland - (MA),MA,US,NERC_REGION,NPCC
7732,City of Grove City,MN,US,NERC_REGION,MRO
7743,Grundy Center Mun Light & Power,IA,US,NERC_REGION,MRO
7750,Guthrie County Rural E C A,IA,US,NERC_REGION,MRO
7751,Guadalupe Blanco River Authority,TX,US,NERC_REGION,TRE
7752,Guadalupe Valley Elec Coop Inc,TX,US,NERC_REGION,TRE
7759,Town of Guernsey - (WY),WY,US,NERC_REGION,WECC
7760,Town of Gueydan,LA,US,NERC_REGION,SPP
7785,"Gulf Coast Electric Coop, Inc",FL,US,NERC_REGION,SERC
7787,Gunnison County Elec Assn.,CO,US,NERC_REGION,WECC
7801,Gulf Power Co,FL,US,NERC_REGION,SERC
7826,City of Gunnison - (CO),CO,US,NERC_REGION,WECC
7827,Guntersville Electric Board,AL,US,NERC_REGION,SERC
7864,Grundy County Rural Elec Coop,IA,US,NERC_REGION,MRO
7870,H-D Electric Coop Inc,SD,US,NERC_REGION,SPP
7887,Habersham Electric Membership Corp,GA,US,NERC_REGION,SERC
7891,Guernsey-Muskingum El Coop Inc,OH,US,NERC_REGION,RFC
7908,Hagerstown Light Department,MD,US,NERC_REGION,RFC
7958,City of Hallettsville - (TX),TX,US,NERC_REGION,TRE
7969,City of Halstad - (MN),MN,US,NERC_REGION,MRO
7977,City of Hamilton - (OH),OH,US,NERC_REGION,RFC
7978,Halifax Electric Member Corp,NC,US,NERC_REGION,
7979,Hamilton County Elec Coop Assn,TX,US,NERC_REGION,TRE
7995,Village of Hamilton - (NY),NY,US,NERC_REGION,NPCC
7996,Town of Hamilton - (NC),NC,US,NERC_REGION,SERC
8000,NineStar Connect,IN,US,NERC_REGION,RFC
8034,Hancock-Wood Electric Coop Inc,OH,US,NERC_REGION,RFC
8055,City of Hannibal - (MO),MO,US,NERC_REGION,SERC
8063,Village of Hampton - (NE),NE,US,NERC_REGION,MRO
8083,City of Harbor Springs - (MI),MI,US,NERC_REGION,RFC
8104,Town of Hardwick,VT,US,NERC_REGION,NPCC
8122,Harlan Municipal Utilities - (IA),IA,US,NERC_REGION,MRO
8139,Harquahala Valley Pwr District,AZ,US,NERC_REGION,WECC
8179,Harrison County Rural E M C,IN,US,NERC_REGION,RFC
8192,"Harrison Rural Elec Assn, Inc",WV,US,NERC_REGION,RFC
8198,City of Harrisonburg - (VA),VA,US,NERC_REGION,SERC
8199,City of Harrisonville - (MO),MO,US,NERC_REGION,SPP
8205,City of Hart Hydro - (MI),MI,US,NERC_REGION,RFC
8209,City of Hartford - (AL),AL,US,NERC_REGION,SERC
8210,Hart Electric Member Corp,GA,US,NERC_REGION,SERC
8212,Hartford Electric,WI,US,NERC_REGION,MISO
8226,City of Hartselle,AL,US,NERC_REGION,SERC
8240,Village of Haskins - (OH),OH,US,NERC_REGION,RFC
8245,City of Hastings - (NE),NE,US,NERC_REGION,MRO
8254,Borough of Hatfield- (PA),PA,US,NERC_REGION,RFC
8276,Havana Power & Light Company,FL,US,NERC_REGION,FRCC
8279,City of Haven - (KS),KS,US,NERC_REGION,SPP
8283,Harrison County Rrl Elec Coop,IA,US,NERC_REGION,MRO
8287,Hawaii Electric Light Co Inc,HI,US,NERC_REGION,HI
8288,City of Hawarden - (IA),IA,US,NERC_REGION,MRO
8307,Hawley Public Utilities Comm,MN,US,NERC_REGION,MRO
8311,Town of Haxtun - (CO),CO,US,NERC_REGION,WECC
8319,Heartland Power Coop,IA,US,NERC_REGION,MRO
8333,Haywood Electric Member Corp,NC,US,NERC_REGION,SERC
8359,City of Hearne - (TX),TX,US,NERC_REGION,TRE
8366,Heber Light & Power Company,UT,US,NERC_REGION,WECC
8375,City of Hebron - (NE),NE,US,NERC_REGION,MRO
8379,City of Hecla,SD,US,NERC_REGION,MRO
8428,City of Helper - (UT),UT,US,NERC_REGION,WECC
8430,Village of Hemingford - (NE),NE,US,NERC_REGION,MRO
8432,City of Hemphill - (TX),TX,US,NERC_REGION,SERC
8447,Hendricks County Rural E M C,IN,US,NERC_REGION,RFC
8449,Henderson City Utility Comm,KY,US,NERC_REGION,SERC
8459,City of Henning - (MN),MN,US,NERC_REGION,MRO
8466,Henry County Rural E M C,IN,US,NERC_REGION,RFC
8493,City of Hermann,MO,US,NERC_REGION,SERC
8497,City of Herndon,KS,US,NERC_REGION,SPP
8515,City of Hermiston,OR,US,NERC_REGION,WECC
8517,City of Hertford - (NC),NC,US,NERC_REGION,SERC
8532,City of Heyburn - (ID),ID,US,NERC_REGION,WECC
8543,Hibbing Public Utilities Comm,MN,US,NERC_REGION,MRO
8548,City of Hickman,KY,US,NERC_REGION,SERC
8566,High Plains Power Inc,WY,US,NERC_REGION,WECC
8567,City of Higginsville - (MO),MO,US,NERC_REGION,SPP
8570,Highline Electric Assn,CO,US,NERC_REGION,WECC
8571,Town of High Point,NC,US,NERC_REGION,SERC
8573,City of Highland,IL,US,NERC_REGION,SERC
8579,City of Highlands - (NC),NC,US,NERC_REGION,SERC
8599,City of Hill City,KS,US,NERC_REGION,SPP
8610,City of Hinton,IA,US,NERC_REGION,MRO
8620,"HILCO Electric Cooperative, Inc.",TX,US,NERC_REGION,TRE
8628,City of Hillsboro - (ND),ND,US,NERC_REGION,MRO
8629,City of Hillsboro - (KS),KS,US,NERC_REGION,SPP
8631,Hillsdale Board of Public Wks,MI,US,NERC_REGION,RFC
8632,"Hill County Electric Coop, Inc",MT,US,NERC_REGION,WECC
8677,Town of Hobgood,NC,US,NERC_REGION,SERC
8698,City of Hogansville - (GA),GA,US,NERC_REGION,SERC
8700,Hohokam Irr & Drain Dist,AZ,US,NERC_REGION,WECC
8703,City of Hoisington - (KS),KS,US,NERC_REGION,SPP
8714,Town of Holden - (UT),UT,US,NERC_REGION,WECC
8715,Town of Holden - (MA),MA,US,NERC_REGION,NPCC
8717,City of Holdrege,NE,US,NERC_REGION,MRO
8723,City of Holland,MI,US,NERC_REGION,RFC
8733,Village of Holley - (NY),NY,US,NERC_REGION,NPCC
8748,City of Holly Springs,MS,US,NERC_REGION,SERC
8751,Town of Holly - (CO),CO,US,NERC_REGION,WECC
8761,Holmes-Wayne Electric Coop Inc,OH,US,NERC_REGION,RFC
8764,"Holston Electric Coop, Inc",TN,US,NERC_REGION,SERC
8770,City of Holton - (KS),KS,US,NERC_REGION,SPP
8773,"Holy Cross Electric Assn, Inc",CO,US,NERC_REGION,WECC
8774,City of Holyoke - (MA),MA,US,NERC_REGION,NPCC
8777,City of Holyoke - (CO),CO,US,NERC_REGION,WECC
8780,"Fox Islands Electric Coop, Inc",ME,US,NERC_REGION,NPCC
8781,City of Holyrood - (KS),KS,US,NERC_REGION,SPP
8786,Horry Electric Coop Inc,SC,US,NERC_REGION,SERC
8795,City of Homestead - (FL),FL,US,NERC_REGION,FRCC
8796,City of Hingham - (MA),MA,US,NERC_REGION,NPCC
8797,Hull Municipal Light Plant,MA,US,NERC_REGION,NPCC
8824,M J M Electric Cooperative Inc,IL,US,NERC_REGION,RFC
8825,Town of Hookerton - (NC),NC,US,NERC_REGION,SERC
8826,Hooversville Boro Elec Lgt Co,PA,US,NERC_REGION,RFC
8830,Hood River Electric Coop,OR,US,NERC_REGION,WECC
8840,City of Hope,AR,US,NERC_REGION,SPP
8846,City of Hopkinsville,KY,US,NERC_REGION,SERC
8847,City of Hopkinton - (IA),IA,US,NERC_REGION,MRO
8871,City of Horton - (KS),KS,US,NERC_REGION,SPP
8883,Houlton Water Company,ME,US,NERC_REGION,NPCC
8884,Terrebonne Parish Consol Gov't,LA,US,NERC_REGION,SPP
8896,City of Houston - (MO),MO,US,NERC_REGION,SERC
8898,Houston County Elec Coop Inc,TX,US,NERC_REGION,TRE
8901,CenterPoint Energy,TX,US,NERC_REGION,TRE
8911,Howard Electric Coop,MO,US,NERC_REGION,SERC
8919,City of Howard - (SD),SD,US,NERC_REGION,MRO
8924,Howard Greeley Rural P P D,NE,US,NERC_REGION,MRO
8934,"Howell-Oregon Elec Coop, Inc",MO,US,NERC_REGION,SERC
8949,City of Hubbard,OH,US,NERC_REGION,RFC
8966,Hudson Municipal Electric Utility,IA,US,NERC_REGION,MRO
8972,City of Hudson - (OH),OH,US,NERC_REGION,RFC
8973,Town of Hudson - (MA),MA,US,NERC_REGION,NPCC
9000,Hughes Power & Light Co,AK,US,NERC_REGION,AK
9011,City of Hugoton - (KS),KS,US,NERC_REGION,SPP
9022,City of Hubbell- (NE),NE,US,NERC_REGION,MRO
9023,City of Humboldt,TN,US,NERC_REGION,SERC
9025,City of Hunnewell - (MO),MO,US,NERC_REGION,SERC
9067,City of Hope,ND,US,NERC_REGION,MRO
9087,Town of Huntersville - (NC),NC,US,NERC_REGION,SERC
9088,City of Huntingburg - (IN),IN,US,NERC_REGION,RFC
9096,City of Lafayette - (LA),LA,US,NERC_REGION,SPP
9124,Hustisford Utilities,WI,US,NERC_REGION,MISO
9128,Hurricane City Power,UT,US,NERC_REGION,WECC
9130,Hutchinson Utilities Comm,MN,US,NERC_REGION,MRO
9163,Hyrum City Corporation,UT,US,NERC_REGION,WECC
9186,"Idaho County L&P Coop Assn, Inc",ID,US,NERC_REGION,WECC
9187,City of Idaho Falls - (ID),ID,US,NERC_REGION,WECC
9188,"I-N-N Electric Coop, Inc",AK,US,NERC_REGION,AK
9191,Idaho Power Co,ID,US,NERC_REGION,WECC
9192,Igiugig Electric Company,AK,US,NERC_REGION,AK
9200,Village of Ilion - (NY),NY,US,NERC_REGION,NPCC
9209,Illinois Rural Electric Coop,IL,US,NERC_REGION,RFC
9216,Imperial Irrigation District,CA,US,NERC_REGION,WECC
9217,City of Imperial,NE,US,NERC_REGION,MRO
9230,City of Independence - (IA),IA,US,NERC_REGION,MISO
9231,City of Independence - (MO),MO,US,NERC_REGION,SPP
9234,Indiana Municipal Power Agency,IN,US,NERC_REGION,RFC
9246,"Indian Electric Coop, Inc",OK,US,NERC_REGION,SPP
9267,"Hoosier Energy R E C, Inc",IN,US,NERC_REGION,RFC
9269,Indiana-Kentucky Electric Corp,OH,US,NERC_REGION,RFC
9273,Indianapolis Power & Light Co,IN,US,NERC_REGION,RFC
9274,City of Indianola - (NE),NE,US,NERC_REGION,MRO
9275,Indianola Municipal Utilities,IA,US,NERC_REGION,MRO
9286,Illinois Municipal Elec Agency,IL,US,NERC_REGION,SERC
9292,Inter County Energy Coop Corp,KY,US,NERC_REGION,RFC
9324,Indiana Michigan Power Co,IN,US,NERC_REGION,RFC
9331,Intercounty Electric Coop Assn,MO,US,NERC_REGION,SERC
9336,Intermountain Rural Elec Assn,CO,US,NERC_REGION,WECC
9417,Interstate Power and Light Co,IA,US,NERC_REGION,MRO
9418,City of Iola - (KS),KS,US,NERC_REGION,SPP
9422,J-A-C Electric Coop Inc,TX,US,NERC_REGION,TRE
9425,Iowa Lakes Electric Coop,IA,US,NERC_REGION,MRO
9431,Irwin Electric Membership Corp,GA,US,NERC_REGION,SERC
9442,Town of Ipswich - (MA),MA,US,NERC_REGION,NPCC
9463,City of Isabel - (KS),KS,US,NERC_REGION,SPP
9475,Itasca-Mantrap Co-op Electrical Assn,MN,US,NERC_REGION,MRO
9572,Village of Jackson Center - (OH),OH,US,NERC_REGION,RFC
9573,City of Jackson - (GA),GA,US,NERC_REGION,SERC
9575,Jackson Energy Coop Corp - (KY),KY,US,NERC_REGION,SERC
9576,Jackson County Rural E M C - (IN),IN,US,NERC_REGION,RFC
9590,"Jackson Electric Coop, Inc - (TX)",TX,US,NERC_REGION,TRE
9598,City of Jackson - (OH),OH,US,NERC_REGION,RFC
9599,City of Jackson - (MN),MN,US,NERC_REGION,MRO
9601,Jackson Electric Member Corp - (GA),GA,US,NERC_REGION,SERC
9603,City of Jackson - (MO),MO,US,NERC_REGION,RFC
9605,Jackson Purchase Energy Corporation,KY,US,NERC_REGION,SERC
9610,Village of Jacksonville - (VT),VT,US,NERC_REGION,NPCC
9613,City of Lebanon - (IN),IN,US,NERC_REGION,RFC
9616,Beaches Energy Services,FL,US,NERC_REGION,SERC
9617,JEA,FL,US,NERC_REGION,FRCC
9645,Jamestown Board of Public Util,NY,US,NERC_REGION,NPCC
9646,Town of Jamestown - (IN),IN,US,NERC_REGION,RFC
9650,City of Janesville - (MN),MN,US,NERC_REGION,MRO
9664,City of Jasper - (TX),TX,US,NERC_REGION,SERC
9665,Jasper County Rural E M C,IN,US,NERC_REGION,RFC
9666,Jay County Rural E M C,IN,US,NERC_REGION,RFC
9667,City of Jasper - (IN),IN,US,NERC_REGION,RFC
9668,"Jasper-Newton Elec Coop, Inc",TX,US,NERC_REGION,MRO
9682,"Jefferson Davis Elec Coop, Inc",LA,US,NERC_REGION,SERC
9689,Jefferson Electric Member Corp,GA,US,NERC_REGION,SERC
9699,"Jemez Mountains Elec Coop, Inc",NM,US,NERC_REGION,WECC
9732,City of Jetmore,KS,US,NERC_REGION,SPP
9734,City of Jewett City - (CT),CT,US,NERC_REGION,NPCC
9739,Joe Wheeler Elec Member Corp,AL,US,NERC_REGION,SERC
9750,"Jo-Carroll Energy, Inc",IL,US,NERC_REGION,MRO
9778,Johnson County Rural E M C,IN,US,NERC_REGION,RFC
9806,Village of Johnson - (VT),VT,US,NERC_REGION,NPCC
9832,Kuiggluum Kallugvia,AK,US,NERC_REGION,AK
9837,Jones-Onslow Elec Member Corp,NC,US,NERC_REGION,SERC
9879,City Water and Light Plant,AR,US,NERC_REGION,SPP
9922,Jump River Electric Coop Inc,WI,US,NERC_REGION,MRO
9928,City of Julesburg - (CO),CO,US,NERC_REGION,WECC
9936,Juneau Utility Comm,WI,US,NERC_REGION,MISO
9949,Just Energy,CN,US,NERC_REGION,
9961,Kansas Electric Power Coop Inc,KS,US,NERC_REGION,MRO
9964,Kenergy Corp,KY,US,NERC_REGION,
9973,City of Kahoka,MO,US,NERC_REGION,RFC
9979,KAMO Electric Coop Inc,OK,US,NERC_REGION,SPP
9991,Kandiyohi Power Coop,MN,US,NERC_REGION,MRO
9996,City of Kansas City - (KS),KS,US,NERC_REGION,SPP
9999,Kankakee Valley Rural E M C,IN,US,NERC_REGION,RFC
10005,"Evergy Kansas South, Inc",KS,US,NERC_REGION,SPP
10019,FreeState Electric Coop,KS,US,NERC_REGION,SPP
10025,City of Kaplan - (LA),LA,US,NERC_REGION,SERC
10035,Kansas Municipal Energy Agency,KS,US,NERC_REGION,SPP
10037,City of Kasota - (MN),MN,US,NERC_REGION,
10040,City of Kasson,MN,US,NERC_REGION,MRO
10056,City of Kaukauna,WI,US,NERC_REGION,MISO
10063,Kaysville City Corporation,UT,US,NERC_REGION,WECC
10065,KBR Rural Public Power District,NE,US,NERC_REGION,MRO
10066,K C Electric Association,CO,US,NERC_REGION,WECC
10071,Kauai Island Utility Cooperative,HI,US,NERC_REGION,HICC
10089,Keewatin Public Utilities,MN,US,NERC_REGION,MRO
10144,Kennebunk Light & Power Dist,ME,US,NERC_REGION,NPCC
10152,City of Kennett - (MO),MO,US,NERC_REGION,SPP
10153,KEM Electric Coop Inc,ND,US,NERC_REGION,MRO
10170,"Kiamichi Electric Coop, Inc",OK,US,NERC_REGION,SPP
10172,City of Marathon - (IA),IA,US,NERC_REGION,MRO
10179,Kenyon Municipal Utilities,MN,US,NERC_REGION,MRO
10181,Keosauqua Municipal Light & Pwr,IA,US,NERC_REGION,SERC
10210,Ketchikan Public Utilities,AK,US,NERC_REGION,AK
10226,"Utility Board of the City of Key West, F",FL,US,NERC_REGION,
10229,City of Hickman - (NE),NE,US,NERC_REGION,MRO
10243,City of Kiel - (WI),WI,US,NERC_REGION,RFC
10260,City of Kimball - (NE),NE,US,NERC_REGION,WECC
10265,City of Kimballton - (IA),IA,US,NERC_REGION,MRO
10320,City of Kingfisher - (OK),OK,US,NERC_REGION,MRO
10321,City of Kingman - (KS),KS,US,NERC_REGION,SPP
10324,City of Kings Mountain - (NC),NC,US,NERC_REGION,SERC
10326,PUD No 1 of Kittitas County,WA,US,NERC_REGION,WECC
10329,"Kingsbury Electric Coop, Inc",SD,US,NERC_REGION,MRO
10331,Kingsport Power Co,OH,US,NERC_REGION,RFC
10345,City of Kinston - (NC),NC,US,NERC_REGION,SERC
10351,City of Kiowa - (KS),KS,US,NERC_REGION,SPP
10359,Kirbyville Light & Power Co,TX,US,NERC_REGION,SERC
10370,City of Kirkwood - (MO),MO,US,NERC_REGION,RFC
10376,Kissimmee Utility Authority,FL,US,NERC_REGION,FRCC
10393,PUD No 1 of Klickitat County,WA,US,NERC_REGION,WECC
10407,Town of Knightstown - (IN),IN,US,NERC_REGION,
10433,Kodiak Electric Assn Inc,AK,US,NERC_REGION,AK
10447,City of Kosciusko - (MS),MS,US,NERC_REGION,SERC
10448,Kosciusko County Rural E M C,IN,US,NERC_REGION,RFC
10451,Kotzebue Electric Assn Inc,AK,US,NERC_REGION,AK
10455,Kokhanok Village Council,AK,US,NERC_REGION,AK
10494,Borough of Kutztown - (PA),PA,US,NERC_REGION,RFC
10508,Village of L'Anse - (MI),MI,US,NERC_REGION,MISO
10525,La Farge Municipal Electric Co,WI,US,NERC_REGION,MRO
10532,City of La Grange - (TX),TX,US,NERC_REGION,TRE
10533,City of La Harpe - (KS),KS,US,NERC_REGION,SPP
10538,City of La Plata - (MO),MO,US,NERC_REGION,SERC
10539,"La Plata Electric Assn, Inc",CO,US,NERC_REGION,WECC
10542,La Porte City Utilities,IA,US,NERC_REGION,MRO
10550,McCook Public Power District,NE,US,NERC_REGION,SPP
10558,"LaCreek Electric Assn, Inc",SD,US,NERC_REGION,MRO
10559,City of La Crosse - (KS),KS,US,NERC_REGION,SPP
10562,Lagrange County Rural E M C,IN,US,NERC_REGION,RFC
10568,Town of Ladoga - (IN),IN,US,NERC_REGION,RFC
10570,City of Lafayette - (AL),AL,US,NERC_REGION,SERC
10571,City of LaFayette - (GA),GA,US,NERC_REGION,SERC
10573,Village of Hildreth - (NE),NE,US,NERC_REGION,MRO
10574,L & O Power Co-operative,IA,US,NERC_REGION,MRO
10585,City of La Grange - (GA),GA,US,NERC_REGION,SERC
10586,Town of La Grange - (NC),NC,US,NERC_REGION,SERC
10595,City of Lake City - (MN),MN,US,NERC_REGION,MRO
10596,City of Lake Crystal - (MN),MN,US,NERC_REGION,MRO
10599,"Lake Region Electric Coop, Inc - (OK)",OK,US,NERC_REGION,SPP
10603,"Laclede Electric Coop, Inc",MO,US,NERC_REGION,SERC
10605,Lake Mills Light & Water,WI,US,NERC_REGION,MISO
10606,City of Lake Mills,IA,US,NERC_REGION,MRO
10608,City of Lake Park - (IA),IA,US,NERC_REGION,MRO
10609,City of Lake Park - (MN),MN,US,NERC_REGION,MRO
10610,"Lake Placid Village, Inc - (NY)",NY,US,NERC_REGION,NPCC
10616,Village of Lakeview - (OH),OH,US,NERC_REGION,RFC
10617,City of Lake View - (IA),IA,US,NERC_REGION,MRO
10618,Lake Region Electric Cooperative - (MN),MN,US,NERC_REGION,MRO
10620,City of Lake Worth - (FL),FL,US,NERC_REGION,SERC
10622,City of Lakefield - (MN),MN,US,NERC_REGION,MRO
10623,City of Lakeland - (FL),FL,US,NERC_REGION,FRCC
10624,Southern Rivers Energy,GA,US,NERC_REGION,SERC
10625,"Lamb County Electric Coop, Inc",TX,US,NERC_REGION,SPP
10627,Lakeview Light & Power,WA,US,NERC_REGION,WECC
10628,City of Lakin - (KS),KS,US,NERC_REGION,SPP
10629,City of Lakota - (ND),ND,US,NERC_REGION,MRO
10632,"Lake Region Electric Assn, Inc - (SD)",SD,US,NERC_REGION,MRO
10633,City of Lamar - (CO),CO,US,NERC_REGION,WECC
10649,Lamar County Elec Coop Assn,TX,US,NERC_REGION,TRE
10650,City of Lamoni - (IA),IA,US,NERC_REGION,MRO
10656,City of Lampasas - (TX),TX,US,NERC_REGION,TRE
10668,Licking Rural Electric Inc,OH,US,NERC_REGION,RFC
10669,Town of Landis - (NC),NC,US,NERC_REGION,SERC
10681,Lane Electric Coop Inc,OR,US,NERC_REGION,WECC
10685,Lanesboro Public Utility Comm,MN,US,NERC_REGION,MRO
10687,City of Lanett - (AL),AL,US,NERC_REGION,SERC
10697,Lake Country Power,MN,US,NERC_REGION,MRO
10704,City of Lansing - (MI),MI,US,NERC_REGION,RFC
10713,City of Larned - (KS),KS,US,NERC_REGION,SPP
10716,City of Larsen Bay - (AK),AK,US,NERC_REGION,AK
10728,"Lane-Scott Electric Coop, Inc",KS,US,NERC_REGION,SPP
10730,City of Las Animas - (CO),CO,US,NERC_REGION,WECC
10760,City of Laurel - (NE),NE,US,NERC_REGION,MRO
10767,City of Linneus - (MO),MO,US,NERC_REGION,RFC
10769,City of Laurens - (IA),IA,US,NERC_REGION,MRO
10770,City of Laurinburg - (NC),NC,US,NERC_REGION,SERC
10776,Borough of Lavallette - (NJ),NJ,US,NERC_REGION,RFC
10777,Town of Laverne - (OK),OK,US,NERC_REGION,MRO
10784,City of Lawler - (IA),IA,US,NERC_REGION,MRO
10798,Lawrenceburg Municipal Utils,IN,US,NERC_REGION,RFC
10799,City of Lawrenceburg,TN,US,NERC_REGION,SERC
10800,City of Lawrenceville - (GA),GA,US,NERC_REGION,SERC
10814,City of Le Sueur - (MN),MN,US,NERC_REGION,MRO
10817,"Lea County Electric Coop, Inc",NM,US,NERC_REGION,SPP
10830,City of Lebanon - (OH),OH,US,NERC_REGION,RFC
10832,City of Lebanon - (MO),MO,US,NERC_REGION,SERC
10857,"Lee County Electric Coop, Inc",FL,US,NERC_REGION,FRCC
10868,City of Leesburg - (FL),FL,US,NERC_REGION,FRCC
10879,Lehi City Corporation,UT,US,NERC_REGION,WECC
10882,Borough of Lehighton - (PA),PA,US,NERC_REGION,RFC
10892,City of Leland - (MS),MS,US,NERC_REGION,SERC
10908,City of Lenox - (IA),IA,US,NERC_REGION,RFC
10935,City of Lewes - (DE),DE,US,NERC_REGION,RFC
10944,PUD No 1 of Lewis County,WA,US,NERC_REGION,WECC
10959,Borough of Lewisberry - (PA),PA,US,NERC_REGION,RFC
10960,City of Lewisburg - (TN),TN,US,NERC_REGION,SERC
10962,Lewis County Rural E C A,MO,US,NERC_REGION,SERC
10966,City of Lexington - (NC),NC,US,NERC_REGION,SERC
10967,City of Lexington - (NE),NE,US,NERC_REGION,MRO
10969,City of Lexington - (TX),TX,US,NERC_REGION,TRE
10970,City of Lexington - (OK),OK,US,NERC_REGION,MRO
10977,City of Liberal - (MO),MO,US,NERC_REGION,RFC
10978,Levan Town Corporation - (UT),UT,US,NERC_REGION,WECC
11011,Licking Valley Rural E C C,KY,US,NERC_REGION,RFC
11014,"Lighthouse Electric Coop, Inc",TX,US,NERC_REGION,SPP
11017,City of Lincoln Center - (KS),KS,US,NERC_REGION,SPP
11018,Lincoln Electric System,NE,US,NERC_REGION,MRO
11019,Little River Electric Coop Inc,SC,US,NERC_REGION,SERC
11021,Lincoln County Power Dist No 1,NV,US,NERC_REGION,WECC
11022,"Lincoln Electric Coop, Inc",MT,US,NERC_REGION,WECC
11035,City of Lincolnton - (NC),NC,US,NERC_REGION,SERC
11040,City of Lindsborg - (KS),KS,US,NERC_REGION,SPP
11053,Linn County REC,IA,US,NERC_REGION,MRO
11055,City of Linton - (IN),IN,US,NERC_REGION,RFC
11058,City of Lindsay - (OK),OK,US,NERC_REGION,SPP
11064,Litchfield Public Utilities,MN,US,NERC_REGION,MRO
11083,Village of Little Valley - (NY),NY,US,NERC_REGION,NPCC
11085,Town of Littleton - (MA),MA,US,NERC_REGION,NPCC
11093,City of Livermore- (IA),IA,US,NERC_REGION,MRO
11099,Town of Lingle - (WY),WY,US,NERC_REGION,WECC
11103,City of Llano - (TX),TX,US,NERC_REGION,TRE
11118,Lockhart Power Co,SC,US,NERC_REGION,SERC
11119,City of Lockhart - (TX),TX,US,NERC_REGION,TRE
11122,City of Lodgepole - (NE),NE,US,NERC_REGION,MRO
11124,City of Lodi - (CA),CA,US,NERC_REGION,WECC
11126,Village of Lodi - (OH),OH,US,NERC_REGION,RFC
11135,City of Logan - (UT),UT,US,NERC_REGION,WECC
11141,City of Long Grove - (IA),IA,US,NERC_REGION,MRO
11142,City of Logansport - (IN),IN,US,NERC_REGION,RFC
11148,City of Lompoc - (CA),CA,US,NERC_REGION,WECC
11187,City of Longmont,CO,US,NERC_REGION,WECC
11196,Town of Littleton - (NH),NH,US,NERC_REGION,NPCC
11200,"Lorain-Medina R E C, Inc",OH,US,NERC_REGION,RFC
11203,Logan County Coop Power & Light,OH,US,NERC_REGION,RFC
11204,Los Alamos County,NM,US,NERC_REGION,WECC
11205,Town of Lucama - (NC),NC,US,NERC_REGION,SERC
11206,City of Mulberry - (KS),KS,US,NERC_REGION,SPP
11207,City of Muscotah,KS,US,NERC_REGION,
11208,Los Angeles Department of Water & Power,CA,US,NERC_REGION,WECC
11211,Lost River Electric Coop Inc,ID,US,NERC_REGION,WECC
11228,Town of Louisburg - (NC),NC,US,NERC_REGION,SERC
11235,Lafayette Public Power Authority,LA,US,NERC_REGION,SPP
11241,Entergy Louisiana LLC,LA,US,NERC_REGION,SERC
11247,Louisville Electric System,MS,US,NERC_REGION,SERC
11250,Loup Valleys Rural P P D,NE,US,NERC_REGION,MRO
11251,Loup River Public Power Dist,NE,US,NERC_REGION,MRO
11256,City of Loveland - (CO),CO,US,NERC_REGION,WECC
11268,City of Lowell - (MI),MI,US,NERC_REGION,RFC
11269,Lower Colorado River Authority,TX,US,NERC_REGION,TRE
11272,"Lower Yellowstone R E A, Inc",MT,US,NERC_REGION,SPP
11273,Lower Valley Energy Inc,WY,US,NERC_REGION,WECC
11291,Lumbee River Elec Member Corp,NC,US,NERC_REGION,SERC
11292,City of Lubbock - (TX),TX,US,NERC_REGION,SPP
11296,Village of Lucas - (OH),OH,US,NERC_REGION,RFC
11298,Lyon Rural Electric Coop,IA,US,NERC_REGION,MRO
11299,City of Lucas- (KS),KS,US,NERC_REGION,SPP
11305,Village of Ludlow - (VT),VT,US,NERC_REGION,NPCC
11316,City of Luling - (TX),TX,US,NERC_REGION,TRE
11318,City of Lumberton - (NC),NC,US,NERC_REGION,SERC
