TIME_STAMP,SystemID,Avg_VAVDamper_CMD,Avg_RHValve_CMD,Avg_ZoneTemp,Avg_ZoneTemp_SP,Su_Fan_CMD,OAT,RAT,MAT,OA_Damper_CMD,Cool_Valve_CMD,DAT_SP,DAT,DA_Static_SP,Su_Fan_speedCMD,DA_Static_P,Heat_Valve_CMD,Re_Fan_CMD,Re_Fan_Speed_CMD,Su_Fan_Speed_CMD2,Chilled_Water_DP,Cool_stg3,Cool_stg4,Cool_stg1,Cool_stg2,VAVID,VAVDamper_CMD1001,RHValve_CMD1001,ZoneCFM1001,ZoneCFM_SP1001,ZoneTemp1001,ZoneTemp_SP1001,VAV_DAT1001,VAVID,VAVDamper_CMD1003,RHValve_CMD1003,ZoneCFM1003,ZoneCFM_SP1003,ZoneTemp1003,ZoneTemp_SP1003,VAV_DAT1003,VAVID,VAVDamper_CMD1005,RHValve_CMD1005,ZoneCFM1005,ZoneCFM_SP1005,ZoneTemp1005,ZoneTemp_SP1005,VAV_DAT1005,VAVID,VAVDamper_CMD1007,RHValve_CMD1007,ZoneCFM1007,ZoneCFM_SP1007,ZoneTemp1007,ZoneTemp_SP1007,VAV_DAT1007,VAVID,VAVDamper_CMD1009,RHValve_CMD1009,ZoneCFM1009,ZoneCFM_SP1009,ZoneTemp1009,ZoneTemp_SP1009,VAV_DAT1009,VAVID,VAVDamper_CMD1010,RHValve_CMD1010,ZoneCFM1010,ZoneCFM_SP1010,ZoneTemp1010,ZoneTemp_SP1010,VAV_DAT1010,VAVID,VAVDamper_CMD1012,RHValve_CMD1012,ZoneCFM1012,ZoneCFM_SP1012,ZoneTemp1012,ZoneTemp_SP1012,VAV_DAT1012,VAVID,VAVDamper_CMD1016,RHValve_CMD1016,ZoneCFM1016,ZoneCFM_SP1016,ZoneTemp1016,ZoneTemp_SP1016,VAV_DAT1016,VAVID,VAVDamper_CMD1019,RHValve_CMD1019,ZoneCFM1019,ZoneCFM_SP1019,ZoneTemp1019,ZoneTemp_SP1019,VAV_DAT1019,VAVID,VAVDamper_CMD1022,RHValve_CMD1022,ZoneCFM1022,ZoneCFM_SP1022,ZoneTemp1022,ZoneTemp_SP1022,VAV_DAT1022,VAVID,VAVDamper_CMD1027,RHValve_CMD1027,ZoneCFM1027,ZoneCFM_SP1027,ZoneTemp1027,ZoneTemp_SP1027,VAV_DAT1027,VAVID,VAVDamper_CMD1034,RHValve_CMD1034,ZoneCFM1034,ZoneCFM_SP1034,ZoneTemp1034,ZoneTemp_SP1034,VAV_DAT1034,VAVID,VAVDamper_CMD1036,RHValve_CMD1036,ZoneCFM1036,ZoneCFM_SP1036,ZoneTemp1036,ZoneTemp_SP1036,VAV_DAT1036,VAVID,VAVDamper_CMD1040,RHValve_CMD1040,ZoneCFM1040,ZoneCFM_SP1040,ZoneTemp1040,ZoneTemp_SP1040,VAV_DAT1040
2014-05-28 04:14:00,9.00,94.28,0.00,74.40,72.45,0.00,53.08,52.55,53.04,0.00,0.00,59.19,54.59,1.00,0.00,0.03,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:15:00,9.00,94.28,0.00,74.45,72.45,0.00,53.08,52.51,53.00,0.00,0.00,59.17,54.59,1.00,0.00,0.03,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:16:00,9.00,94.28,0.00,74.45,72.45,0.00,53.08,52.51,53.00,0.00,0.00,59.17,54.59,1.00,0.00,0.03,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:17:00,9.00,94.28,0.00,74.45,72.45,0.00,53.08,52.51,53.00,0.00,0.00,59.17,54.55,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:18:00,9.00,94.28,0.00,74.45,72.45,0.00,53.08,52.51,53.00,0.00,0.00,59.17,54.55,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:19:00,9.00,94.28,0.00,74.45,72.45,0.00,53.28,52.51,52.96,0.00,0.00,59.17,54.59,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:20:00,9.00,94.28,0.00,74.45,72.45,0.00,53.28,52.51,52.96,0.00,0.00,59.17,54.59,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:21:00,9.00,94.28,0.00,74.45,72.45,0.00,53.28,52.46,52.96,0.00,0.00,59.17,54.59,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:22:00,9.00,87.14,0.00,74.45,72.45,0.00,53.28,52.46,52.96,0.00,0.00,59.17,54.59,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:23:00,9.00,87.14,0.00,74.45,72.45,0.00,53.28,52.46,52.96,0.00,0.00,59.17,54.63,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:24:00,9.00,87.14,0.00,74.45,72.45,0.00,53.28,52.46,52.96,0.00,0.00,59.17,54.63,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:25:00,9.00,87.14,0.00,74.45,72.45,0.00,53.24,52.42,52.91,0.00,0.00,59.17,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:26:00,9.00,87.14,0.00,74.45,72.45,0.00,53.24,52.42,52.91,0.00,0.00,59.17,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:27:00,9.00,87.14,0.00,74.35,72.45,0.00,53.24,52.46,52.91,0.00,0.00,59.21,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:28:00,9.00,89.68,0.00,74.35,72.45,0.00,53.24,52.46,52.91,0.00,0.00,59.21,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:29:00,9.00,89.68,0.00,74.35,72.45,0.00,53.28,52.42,52.87,0.00,0.00,59.21,54.63,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:30:00,9.00,94.28,0.00,74.35,72.45,0.00,53.28,52.42,52.87,0.00,0.00,59.21,54.63,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:31:00,9.00,94.28,0.00,74.30,72.45,0.00,53.28,52.38,52.87,0.00,0.00,59.23,54.59,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:32:00,9.00,94.28,0.00,74.30,72.45,0.00,53.28,52.38,52.87,0.00,0.00,59.23,54.59,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:33:00,9.00,94.28,0.00,74.30,72.45,0.00,53.43,52.34,52.83,0.00,0.00,59.23,54.68,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:34:00,9.00,94.28,0.00,74.30,72.45,0.00,53.43,52.34,52.83,0.00,0.00,59.23,54.68,1.00,0.00,0.06,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:35:00,9.00,94.28,0.00,74.28,72.45,0.00,53.43,52.30,52.79,0.00,0.00,59.23,54.63,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:36:00,9.00,94.28,0.00,74.28,72.45,0.00,53.43,52.30,52.79,0.00,0.00,59.23,54.63,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:37:00,9.00,94.28,0.00,74.28,72.45,0.00,53.43,52.30,52.79,0.00,0.00,59.24,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:38:00,9.00,94.28,0.00,74.28,72.45,0.00,53.43,52.30,52.79,0.00,0.00,59.24,54.68,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:39:00,9.00,94.28,0.00,74.28,72.45,0.00,53.24,52.30,52.83,0.00,0.00,59.24,54.84,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:40:00,9.00,94.28,0.00,74.28,72.45,0.00,53.24,52.30,52.83,0.00,0.00,59.24,54.84,1.00,0.00,0.05,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:41:00,9.00,94.28,0.00,74.26,72.45,0.00,53.24,52.34,52.79,0.00,0.00,59.25,54.92,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:42:00,9.00,94.28,0.00,74.26,72.45,0.00,53.24,52.34,52.79,0.00,0.00,59.25,54.92,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:43:00,9.00,94.28,0.00,74.26,72.45,0.00,53.24,52.30,52.79,0.00,0.00,59.25,54.92,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:44:00,9.00,94.28,0.00,74.26,72.45,0.00,53.24,52.30,52.79,0.00,0.00,59.25,54.92,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:45:00,9.00,94.28,0.00,74.26,72.45,0.00,52.69,52.30,52.79,0.00,0.00,59.25,55.21,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:46:00,9.00,94.28,0.00,74.26,72.45,0.00,52.69,52.30,52.79,0.00,0.00,59.25,55.21,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:47:00,9.00,94.28,0.00,74.26,72.45,0.00,52.69,52.30,52.83,0.00,0.00,59.25,55.41,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:48:00,9.00,94.28,0.00,74.26,72.45,0.00,52.69,52.30,52.83,0.00,0.00,59.25,55.41,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:49:00,9.00,94.28,0.00,74.26,72.45,0.00,52.67,52.30,52.83,0.00,0.00,59.25,55.41,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:50:00,9.00,94.28,0.00,74.26,72.45,0.00,52.67,52.30,52.83,0.00,0.00,59.25,55.41,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:51:00,9.00,94.28,0.00,74.24,72.45,0.00,52.67,52.26,52.83,0.00,0.00,59.26,55.70,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:52:00,9.00,94.28,0.00,74.24,72.45,0.00,52.67,52.26,52.83,0.00,0.00,59.26,55.70,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:53:00,9.00,94.28,0.00,74.24,72.45,0.00,52.67,52.30,52.83,0.00,0.00,59.26,55.70,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:54:00,9.00,94.28,0.00,74.24,72.45,0.00,52.67,52.30,52.83,0.00,0.00,59.26,55.70,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:55:00,9.00,94.28,0.00,74.24,72.45,0.00,52.87,52.34,52.83,0.00,0.00,59.26,55.82,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:56:00,9.00,94.28,0.00,74.24,72.45,0.00,52.87,52.34,52.83,0.00,0.00,59.26,55.82,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:57:00,9.00,94.28,0.00,74.26,72.45,0.00,52.87,52.30,52.87,0.00,0.00,59.25,55.99,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:58:00,9.00,94.28,0.00,74.26,72.45,0.00,52.87,52.30,52.87,0.00,0.00,59.25,55.99,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 04:59:00,9.00,94.28,0.00,74.26,72.45,0.00,52.77,52.30,52.87,0.00,0.00,59.25,56.11,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:00:00,9.00,94.28,0.00,74.26,72.45,0.00,52.77,52.30,52.87,0.00,0.00,59.25,56.11,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:01:00,9.00,94.28,0.00,74.24,72.45,0.00,52.77,52.30,52.83,0.00,0.00,59.26,56.15,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:02:00,9.00,94.28,0.00,74.24,72.45,0.00,52.77,52.30,52.83,0.00,0.00,59.26,56.15,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:03:00,9.00,94.28,0.00,74.24,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.26,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:04:00,9.00,94.28,0.00,74.24,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.26,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:05:00,9.00,94.28,0.00,74.24,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.26,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:06:00,9.00,94.28,0.00,74.24,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.26,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:07:00,9.00,94.28,0.00,74.28,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.24,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:08:00,9.00,94.28,0.00,74.28,72.45,0.00,52.98,52.38,52.83,0.00,0.00,59.24,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:09:00,9.00,94.28,0.00,74.28,72.45,0.00,52.83,52.38,52.87,0.00,0.00,59.24,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:10:00,9.00,94.28,0.00,74.28,72.45,0.00,52.83,52.38,52.87,0.00,0.00,59.24,56.27,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:11:00,9.00,94.28,0.00,74.27,72.45,0.00,52.83,52.38,52.87,0.00,0.00,59.24,56.31,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28 05:12:00,9.00,94.28,0.00,74.27,72.45,0.00,52.83,52.38,52.87,0.00,0.00,59.24,56.31,1.00,0.00,0.04,0.00,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
